Iteration,FP32 Input,Custom Input,FP32 Result,Custom Result,Absolute Error,Relative Error (%)
2300,2.0704878708897603,2.0701904296875,2.0708949196768494,2.07061767578125,0.00027724389559935503,0.013387637053193277
2400,2.111394898545349,2.1129150390625,2.1118060380352035,2.11334228515625,0.0015362471210464967,0.07274565435355043
2500,2.1527130280061013,2.1556396484375,2.153128299308902,2.15606689453125,0.0029385952223481837,0.1364802656344908
2600,2.1944463907062466,2.1983642578125,2.194865835345317,2.19879150390625,0.0039256685609330155,0.1788568803484698
2700,2.236599159599524,2.2410888671875,2.2370228195154835,2.24151611328125,0.0044932937657664596,0.20086043497489497
2800,2.2791755495764594,2.2838134765625,2.279603467131417,2.28424072265625,0.004637255524833073,0.2034237792535231
2900,2.322179817885796,2.32916259765625,2.322612035867585,2.329620361328125,0.007008325460540199,0.30174326802376705
3000,2.3656162645601952,2.37493896484375,2.3660528261866514,2.375396728515625,0.009343902328973641,0.3949152033107027
3100,2.409489232846187,2.42071533203125,2.4099301817694716,2.421173095703125,0.011242913933653398,0.466524466920381
3200,2.453803109638463,2.46649169921875,2.4542484899494266,2.466949462890625,0.01270097294119843,0.5175096569565436
3300,2.498562325918525,2.51226806640625,2.4990121821511164,2.512725830078125,0.013713647927008576,0.5487627481353072
3400,2.5437713571977447,2.55804443359375,2.5442257343334647,2.558502197265625,0.014276462932160339,0.5611319286454934
3500,2.5894347239648687,2.604522705078125,2.589893667437265,2.605010986328125,0.015117318890859988,0.5837042300589421
3600,2.635556992138023,2.653350830078125,2.6360205478372367,2.653839111328125,0.017818563490888284,0.6759645142185176
3700,2.682142773521278,2.702178955078125,2.68261098779863,2.702667236328125,0.020056248529495058,0.7476390956690058
3800,2.7291967262657657,2.751007080078125,2.729669645938392,2.751495361328125,0.02182571538973299,0.7995735096446024
3900,2.7767235553354706,2.799835205078125,2.777201227691004,2.800323486328125,0.023122258637120918,0.8325741183812244
4000,2.8247280129776686,2.848663330078125,2.825210485778966,2.849151611328125,0.023941125549158837,0.8474103317140208
4100,2.8732148991981257,2.897491455078125,2.8737022206880454,2.897979736328125,0.024277515640079628,0.8448166781270366
4200,2.922189062241032,2.949188232421875,2.922681281147256,2.94970703125,0.027025750102743995,0.9246902930221467
4300,2.9716553990738017,3.001068115234375,2.972152564613709,3.0015869140625,0.029434349448790975,0.9903377706526502
4400,3.0216188558767128,3.052947998046875,3.0221210177623004,3.053466796875,0.031345779112699645,1.037211247612755
4500,3.0720844285374853,3.104827880859375,3.072591636980339,3.1053466796875,0.032755042707160786,1.0660395710557737
4600,3.12305716315082,3.156707763671875,3.123569468867135,3.1572265625,0.03365709363286484,1.0775202526573449
4700,3.1745421565229726,3.208892822265625,3.1750596107386246,3.209442138671875,0.03438252793325036,1.0828939342418153
4800,3.22654455668137,3.263824462890625,3.227067211137038,3.264373779296875,0.03730656815983702,1.1560517869317097
4900,3.279069563389374,3.318756103515625,3.279597470345713,3.319305419921875,0.03970794957616208,1.2107568058337457
5000,3.3321224286662225,3.373687744140625,3.3326556409090893,3.374237060546875,0.04158141963778572,1.247696255423589
5100,3.3857084573121603,3.428619384765625,3.3862470281578916,3.429168701171875,0.04292167301398342,1.2675292929627962
5200,3.4398330074388914,3.483551025390625,3.4403769907396353,3.484100341796875,0.04372335105723968,1.2708883699352884
5300,3.4945014910053223,3.540008544921875,3.495050941154423,3.54058837890625,0.04553743775182717,1.3029119895112617
5400,3.549719374358725,3.597991943359375,3.550274346296161,3.59857177734375,0.04829743104758899,1.3603858839240268
5500,3.6054921787813137,3.655975341796875,3.6060527279991916,3.65655517578125,0.05050244778205837,1.400491107352152
5600,3.661825481042324,3.713958740234375,3.6623916635904283,3.71453857421875,0.05214691062832166,1.4238485508455805
5700,3.7187249139556324,3.771942138671875,3.719296786447028,3.77252197265625,0.05322518620922212,1.4310550963067163
5800,3.776196166942995,3.830780029296875,3.7767737865596893,3.831390380859375,0.05461659429968568,1.44611770220521
5900,3.8342449866029362,3.891815185546875,3.8348284111015967,3.892425537109375,0.05759712600777833,1.501947931778072
6000,3.8928771772853477,3.952850341796875,3.893466465003076,3.953460693359375,0.05999422835629886,1.5408949555765974
6100,3.9520986016718838,4.01385498046875,3.952693811532051,4.01446533203125,0.061771520499199095,1.5627701877382871
6200,4.011915181362169,4.07489013671875,4.012516372880306,4.07550048828125,0.06298411540094406,1.5696911750102631
6300,4.072332897465931,4.13592529296875,4.072940130755678,4.13653564453125,0.06359551377557171,1.5614153838242752
6400,4.133357791200961,4.19696044921875,4.133971126980081,4.19757080078125,0.0635996738011686,1.5384643928954813
6500,4.194995964497283,4.25799560546875,4.195615464093733,4.25860595703125,0.06299049293751668,1.5013409469145151
6600,4.257253580607256,4.31903076171875,4.257879305965317,4.31964111328125,0.06176180731593295,1.450529779681736
6700,4.320136864721845,4.38006591796875,4.320768878408318,4.38067626953125,0.059907391122932196,1.386498394355239
6800,4.383652104593073,4.44110107421875,4.384290469803533,4.44171142578125,0.057420955977717014,1.309697803400561
6900,4.44780565116275,4.50213623046875,4.448450431727867,4.50274658203125,0.05429615030338297,1.2205632306504821
7000,4.512603919197515,4.56317138671875,4.513255179589435,4.56378173828125,0.050526558691815104,1.1195147777221726
7100,4.578053387930234,4.62860107421875,4.578711193269028,4.6292724609375,0.050561267668472354,1.1042685492546542
7200,4.644160601707873,4.69573974609375,4.644825017768044,4.6964111328125,0.05158611504445609,1.1106148207332154
7300,4.710932170645871,4.76287841796875,4.711603263862936,4.7635498046875,0.05194654082456385,1.1025236615948446
7400,4.778374771289111,4.83001708984375,4.77905260876624,4.8306884765625,0.05163586779625984,1.080462426832128
7500,4.846495147279485,4.89715576171875,4.8471797967942125,4.8978271484375,0.050647351643287486,1.0448828755389723
7600,4.915300110030198,4.96429443359375,4.915991640041201,4.9649658203125,0.04897418027129863,0.9962217972951672
7700,4.984796539406868,5.03143310546875,4.985495019060809,5.0321044921875,0.04660947312669084,0.9349016085361839
7800,5.054991384415442,5.09857177734375,5.055696883553884,5.0992431640625,0.04354628050861642,0.861330920575399
7900,5.125891663897008,5.16571044921875,5.126604253063398,5.1663818359375,0.039777582874101824,0.7759050808404562
8000,5.197504467229654,5.23712158203125,5.198224217676378,5.23785400390625,0.03962978622987201,0.762371620968413
8100,5.269836955037318,5.31036376953125,5.270563938732822,5.31109619140625,0.04053225267342775,0.7690306605629138
8200,5.342896359905786,5.38360595703125,5.343630649541777,5.38433837890625,0.04070772936447309,0.7617990844476465
8300,5.416689987105884,5.45684814453125,5.417431656104595,5.45758056640625,0.040148910301654794,0.7411059861994432
8400,5.491225215323958,5.53009033203125,5.49197433784549,5.53082275390625,0.03884841606075984,0.7073670354403027
8500,5.566509497399635,5.60333251953125,5.5672661483493755,5.60406494140625,0.0367987930568745,0.6609849803531467
8600,5.642550361071081,5.67657470703125,5.6433146161071885,5.67730712890625,0.03399251279906146,0.6023501277430074
8700,5.719355409727675,5.74981689453125,5.720127345268648,5.75054931640625,0.030421971137601922,0.5318408018095119
8800,5.7969323231702985,5.82489013671875,5.797712016402616,5.82568359375,0.02797157734738409,0.482458895306428
8900,5.875288858379221,5.90423583984375,5.876076387265059,5.905029296875,0.02895290960994057,0.4927252081455039
9000,5.95443285028976,5.98358154296875,5.955228293574789,5.984375,0.029146706425210667,0.48943054721609264
9100,6.034372212575686,6.06292724609375,6.035175649796944,6.063720703125,0.028545053328056014,0.47297800402903645
9200,6.115114938440504,6.14227294921875,6.115926449934348,6.14306640625,0.02713995631565158,0.4437587099488895
9300,6.196669101416724,6.22161865234375,6.197488768326866,6.222412109375,0.024923341048133985,0.40215225843583946
9400,6.279042856173118,6.30096435546875,6.279870760458736,6.3017578125,0.021887052041264177,0.3485271094920648
9500,6.362244439330139,6.38031005859375,6.363080663774072,6.381103515625,0.01802285185092778,0.28324097718161034
9600,6.446282170283479,6.46368408203125,6.447126798500507,6.46453857421875,0.017411775718242595,0.2700703160094863
9700,6.531164452035957,6.54913330078125,6.5320175684811606,6.54998779296875,0.017970224487589448,0.2751098615273309
9800,6.616899772037712,6.63458251953125,6.617761462014916,6.63543701171875,0.017675549703834115,0.26709257813672277
9900,6.703496703034913,6.72003173828125,6.7043670527052175,6.72088623046875,0.01651917776353251,0.24639429246146377
10000,6.7909639039269125,6.80548095703125,6.791843000317305,6.80633544921875,0.014492448901444632,0.21338021065515747
10100,6.879310120632092,6.89093017578125,6.880198051644156,6.89178466796875,0.011586616324594345,0.16840527318578424
10200,6.968544186962337,6.97637939453125,6.9694410413810335,6.97723388671875,0.007792845337716514,0.11181449547311643
10300,7.058675025506377,7.064697265625,7.059580893008928,7.06561279296875,0.00603189995982234,0.08544274867358917
10400,7.1497116485219285,7.15625,7.150626619686781,7.15716552734375,0.006538907656969073,0.0914452397635537
10500,7.2416631588368645,7.247802734375,7.242587325152749,7.24871826171875,0.006130936566001388,0.08465119287839701
10600,7.3345387507594,7.33935546875,7.335472204634476,7.34027099609375,0.004798791459274199,0.06541898497335144
10700,7.4283477109974285,7.430908203125,7.429290545768529,7.43182373046875,0.002533184700221014,0.034097262512688103
10800,7.523099419587131,7.5224609375,7.52405172952909,7.52337646484375,0.0006752646853396271,0.008974748042859217
10900,7.618803350830886,7.614013671875,7.619765231165969,7.61492919921875,0.004836031947219155,0.06346694157241312
11000,7.715469074244598,7.71075439453125,7.716440621152023,7.71173095703125,0.004709664120772672,0.06103415229895911
11100,7.81310625551458,7.80841064453125,7.814087566140131,7.80938720703125,0.004700359108881003,0.06015237312221221
11200,7.911724657464028,7.90606689453125,7.912715829929774,7.90704345703125,0.005672372898524181,0.07168680160443122
11300,8.011334141029195,8.004150390625,8.012335274443297,8.0052490234375,0.00708625100579674,0.08844176838679654
11400,8.111944666245366,8.114013671875,8.11295586071199,8.1151123046875,0.0021564439755099585,0.026580250312377634
11500,8.21356629324294,8.223876953125,8.214587649872263,8.2249755859375,0.010387936065237469,0.12645718212525253
11600,8.316209183253166,8.333740234375,8.31724080417149,8.3348388671875,0.017598063016009746,0.211585349400771
11700,8.419883599624226,8.443603515625,8.420925587984188,8.4447021484375,0.023776560453312,0.28235091504951376
11800,8.524599908847504,8.553466796875,8.525652368838388,8.5545654296875,0.028913060849111716,0.3391301873249037
11900,8.630368581594084,8.663330078125,8.631431618452243,8.6644287109375,0.03299709248525673,0.38228991370001314
12000,8.737200193761781,8.773193359375,8.738273913781157,8.7742919921875,0.03601807840634308,0.41218756429160297
12100,8.845105427532602,8.883056640625,8.846189938075355,8.8841552734375,0.03796533536214497,0.429171605266312
12200,8.954095072440879,8.992919921875,8.955190481948122,8.9940185546875,0.03882807273937772,0.4335817626397492
12300,9.064180026452101,9.102783203125,9.065286444454745,9.1038818359375,0.03859539148275459,0.42574927686221625
12400,9.17537129705264,9.219482421875,9.176488834182345,9.220703125,0.0442142908176546,0.4818214419109489
12500,9.287680002350399,9.341552734375,9.288808770350633,9.3427734375,0.05396466714936743,0.5809643462746233
12600,9.401117372186473,9.463623046875,9.402257483923691,9.46484375,0.06258626607630902,0.6656514797996248
12700,9.515694749258119,9.585693359375,9.516846318733045,9.5869140625,0.07006774376695546,0.7362496085392647
12800,9.631423590252819,9.707763671875,9.632586732611843,9.708984375,0.07639764238815694,0.7931165792622142
12900,9.748315466993915,9.829833984375,9.749490298540614,9.8310546875,0.08156438895938578,0.8366015705620532
13000,9.866382067597655,9.951904296875,9.867568705804414,9.953125,0.08555629419558564,0.8670453355471316
13100,9.985635197641928,10.073974609375,9.98683376116169,10.0751953125,0.08836155133830914,0.8847804364376516
13200,10.106086781346661,10.196044921875,10.107297390024796,10.197265625,0.08996823497520445,0.8901314713861778
13300,10.227748862766177,10.318115234375,10.228971637652453,10.3193359375,0.0903642998475469,0.8834152938201467
13400,10.35063360699347,10.446044921875,10.35186867035417,10.4473876953125,0.09551902495832998,0.9227225344529218
13500,10.474753301376625,10.580322265625,10.476000776706762,10.5816650390625,0.105664262355738,1.0086316773733062
13600,10.600120356747393,10.714599609375,10.601380368783067,10.7159423828125,0.114562014029433,1.0806329934804857
13700,10.726747308662224,10.848876953125,10.72801998339309,10.8502197265625,0.12219974316941062,1.1390708011224353
13800,10.854646818655642,10.983154296875,10.855932283337507,10.9844970703125,0.12856478697499263,1.1842814013525438
13900,10.983831675506343,11.117431640625,10.985130058673892,11.1187744140625,0.13364435538860775,1.2165932917934072
14000,11.114314796515913,11.251708984375,11.115626227995564,11.2530517578125,0.13742552981693557,1.236327373718439
14100,11.246109228800451,11.385986328125,11.24743383972333,11.3873291015625,0.13989526183917,1.243797152601088
14200,11.37922815059516,11.520263671875,11.38056607341022,11.5216064453125,0.14104037190227992,1.239308932372085
14300,11.513684872572075,11.66015625,11.515036241059331,11.66162109375,0.146584852690669,1.2729864641501454
14400,11.649492839170975,11.806640625,11.650857788454891,11.80810546875,0.15724768029510905,1.349666120299996
14500,11.78666562994372,11.953125,11.788044296506714,11.95458984375,0.1665455472432864,1.4128344198082183
14600,11.92521696091207,12.099609375,11.92660948260816,12.10107421875,0.17446473614183944,1.462819222816431
14700,12.065160685939162,12.24609375,12.066567202007755,12.24755859375,0.18099139174224455,1.499941024752503
14800,12.206510798114795,12.392578125,12.207931449194605,12.39404296875,0.18611151955539462,1.5245131440156716
14900,12.34928143115459,12.5390625,12.350716359297705,12.54052734375,0.18981098445229527,1.5368419039872472
15000,12.493486860813224,12.685546875,12.494936209499304,12.68701171875,0.19207550925069583,1.5372268095668227
15100,12.639141506311887,12.832763671875,12.640605420462517,12.8343505859375,0.19374516547498288,1.5327206176481838
15200,12.786259931780059,12.991455078125,12.787738557773237,12.9930419921875,0.20530343441426346,1.605471002450753
15300,12.934856847711831,13.150146484375,12.936350333396602,13.1517333984375,0.2153830650408981,1.6649445901666962
15400,13.08494711243675,13.308837890625,13.086455607147993,13.3104248046875,0.22396919753950684,1.711458046876894
15500,13.236545733605594,13.467529296875,13.238069388178953,13.4691162109375,0.2310468227585467,1.7453211339476884
15600,13.389667869690928,13.626220703125,13.391206836477897,13.6278076171875,0.2366007807096029,1.766836877353712
15700,13.54432883150286,13.784912109375,13.54588326438601,13.7864990234375,0.24061575905149013,1.776301732084921
15800,13.700544083719965,13.943603515625,13.702114138128337,13.9451904296875,0.24307629155916288,1.7740057418056676
15900,13.8583292464356,14.107421875,13.859915079360244,14.109130859375,0.2492157800147563,1.7981046679418744
16000,14.017700096719794,14.2783203125,14.019301866729466,14.280029296875,0.26072743014553446,1.8597747065015515
16100,14.178672570196794,14.44921875,14.180290437453813,14.450927734375,0.270637296921187,1.9085455133299944
16200,14.341262762638495,14.6201171875,14.342896888914758,14.621826171875,0.27892928296024166,1.9447206873237626
16300,14.505486931573852,14.791015625,14.507137480267009,14.792724609375,0.28558712910799144,1.968597385228165
16400,14.671361497914486,14.9619140625,14.673028634064277,14.963623046875,0.29059441281072296,1.9804664739499749
16500,14.83890304759666,15.1328125,14.840586937901419,15.134521484375,0.2939345464735812,1.9806126786192053
16600,15.008128333239663,15.3065185546875,15.009829146072986,15.308349609375,0.29852046330201354,1.9888331865530615
16700,15.179054275820944,15.4896240234375,15.180772181248525,15.491455078125,0.3106828968764752,2.046555294863291
16800,15.351697966368063,15.6727294921875,15.353433136164698,15.674560546875,0.32112741071030193,2.091567455059239
16900,15.526076667667645,15.8558349609375,15.527829275334412,15.857666015625,0.3298367402905882,2.1241651646346087
17000,15.702207815991486,16.04150390625,15.703978036773083,16.04345703125,0.33947899447691654,2.1617388516589777
17100,15.880109022840008,16.23681640625,15.881897033742291,16.23876953125,0.3568724975077089,2.2470394862119196
17200,16.05979807670328,16.43212890625,16.06160405651095,16.43408203125,0.37247797473904853,2.319058379402995
17300,16.241292944839675,16.62744140625,16.243117074134158,16.62939453125,0.3862774571158418,2.378099322641448
17400,16.424611775072417,16.82275390625,16.426454236249924,16.82470703125,0.3982527950000758,2.424459894218747
17500,16.60977289760426,17.01806640625,16.611633874894018,17.02001953125,0.408385656355982,2.458431599393696
17600,16.796794826850302,17.21337890625,16.798674506332986,17.21533203125,0.4166575249170137,2.480300006765037
17700,16.985696263289206,17.40869140625,16.987594832915534,17.41064453125,0.4230496983344665,2.4903448810467044
17800,17.176496095333192,17.60400390625,17.178413744942723,17.60595703125,0.42754328630727656,2.488840312355057
17900,17.3692134012166,17.79931640625,17.371150322556723,17.80126953125,0.43011920869327724,2.476054842118086
18000,17.563867450903576,17.99462890625,17.565823837648665,17.99658203125,0.43075819360133494,2.452251585707554
18100,17.760477708014918,18.18994140625,17.762453755785717,18.19189453125,0.4294407754642826,2.417688351894524
18200,17.95906383177422,18.3935546875,17.961059738157395,18.395751953125,0.4346922149676047,2.4201924680653573
18300,18.159645678973643,18.61328125,18.16166164354154,18.615478515625,0.4538168720834612,2.498762949065527
18400,18.362243305959378,18.8330078125,18.364279530289974,18.835205078125,0.4709255478350265,2.5643562387420844
18500,18.566876970637146,19.052734375,18.56893365833421,19.054931640625,0.4859979822907903,2.6172638194151876
18600,18.773567134497743,19.2724609375,18.775644491211192,19.274658203125,0.4990137119138076,2.6577714131059205
18700,18.98233446466305,19.4921875,18.984432698109515,19.494384765625,0.5099520675154849,2.6861591053298444
18800,19.19319983595257,19.7119140625,19.195319155936165,19.714111328125,0.5187921721888351,2.702701465781038
18900,19.406184332970643,19.931640625,19.40832495140394,19.933837890625,0.5255129392210591,2.707667665998374
19000,19.621309252214765,20.1513671875,19.623471383139986,20.153564453125,0.5300930699850142,2.70132159410112
19100,19.83859610420504,20.37109375,19.840779963815457,20.373291015625,0.5325110518095428,2.6839219666802805
19200,20.058066615635042,20.5908203125,20.060272422296606,20.593017578125,0.532745155828394,2.655722437927902
19300,20.27974273154427,20.818115234375,20.281970705817425,20.820556640625,0.5385859348075748,2.6554911385070366
19400,20.503646617512448,21.062255859375,20.5058969821742,21.064697265625,0.5588002834508004,2.725071153612866
19500,20.729800661875892,21.306396484375,20.73207364194208,21.308837890625,0.5767642486829203,2.7819901600006656
19600,20.958227477966116,21.550537109375,20.960523300713913,21.552978515625,0.5924552149110873,2.826528738864589
19700,21.188949906370997,21.794677734375,21.191268801361634,21.797119140625,0.6058503392633661,2.858962079818635
19800,21.421991017218623,22.038818359375,21.424333216320345,22.041259765625,0.6169265493046545,2.879560092141866
19900,21.657374112483986,22.282958984375,21.65973984989523,22.285400390625,0.6256605407297684,2.88858751335739
20000,21.89512272831913,22.527099609375,21.89751224059196,22.529541015625,0.6320287750330387,2.8863040152179082
20100,22.13526063740647,22.771240234375,22.137674163470212,22.773681640625,0.6360074771547879,2.872964307173134
20200,22.377811851335842,23.015380859375,22.380249632520975,23.017822265625,0.6375726331040248,2.848818237387135
20300,22.62280062300541,23.26513671875,22.62526290306771,23.267822265625,0.6425593625572894,2.8400083805000387
20400,22.87025144904681,23.53369140625,22.872738474191713,23.536376953125,0.6636384789332865,2.9014386698037846
20500,23.120189072274524,23.80224609375,23.12270109118175,23.804931640625,0.6822305494432506,2.950479473626164
20600,23.372638484159975,24.07080078125,23.375175748008388,24.073486328125,0.6983105801166118,2.9874024804973254
20700,23.627624927330423,24.33935546875,23.630187689823156,24.342041015625,0.7118533258018438,3.012474277165469
20800,23.88517389809301,24.60791015625,23.88776241548282,24.610595703125,0.7228332876421817,3.025956450293889
20900,24.145311148984124,24.87646484375,24.14792568009902,24.879150390625,0.7312247105259786,3.0281056858171516
21000,24.408062691344444,25.14501953125,24.41070349761358,25.147705078125,0.7370015805114214,3.0191738660193534
21100,24.67345479791987,25.41357421875,24.676122143399663,25.416259765625,0.7401376222253369,2.999408164395506
21200,24.941514005488514,25.687255859375,24.94420815688906,25.690185546875,0.7459773899859385,2.9905835667103164
21300,25.212267117514102,25.980224609375,25.21498834422585,25.983154296875,0.7681659526491487,3.04646562656475
21400,25.48574120682613,26.273193359375,25.48848978094681,26.276123046875,0.7876332659281893,3.0901527422662833
21500,25.761963618326913,26.566162109375,25.764739814688745,26.569091796875,0.8043519821862546,3.121909974529163
21600,26.04096197172575,26.859130859375,26.04376606792292,26.862060546875,0.8182944789520796,3.1419975007375784
21700,26.322764164300715,27.152099609375,26.325596440717145,27.155029296875,0.8294328561578546,3.15067070949622
21800,26.607398373688085,27.445068359375,26.61025911352545,27.447998046875,0.8377389333495486,3.1481802930800584
21900,26.894893060699882,27.738037109375,26.897782550005953,27.740966796875,0.8431842468690469,3.1347723378366754
22000,27.18527697216965,28.031005859375,27.188195499866865,28.033935546875,0.8457400470081353,3.1106884125953735
22100,27.47857914382689,28.34375,27.481527001741274,28.346923828125,0.8653968263837264,3.1490128853789434
22200,27.7748289032004,28.6611328125,27.77780638609072,28.664306640625,0.8865002545342797,3.1913976295053312
22300,28.07405587255069,28.978515625,28.077063278137945,28.981689453125,0.9046261749870546,3.221940151025114
22400,28.37628997183204,29.2958984375,28.379327600829225,29.299072265625,0.9197446647957754,3.240896605206746
22500,28.681561421684112,29.61328125,28.68462957782628,29.616455078125,0.9318255002987215,3.248518506298017
22600,28.989900746453802,29.9306640625,28.992999736528446,29.933837890625,0.9408381540965536,3.2450528149772175
22700,29.30133877724737,30.248046875,29.304468911125095,30.251220703125,0.9467517919999047,3.23074202392551
22800,29.61590665501328,30.569580078125,29.61906824567878,30.572998046875,0.953929801196221,3.220661073075426
22900,29.933635833655995,30.911376953125,29.93682919723936,30.914794921875,0.9779657246356415,3.266764553427806
23000,30.254558083181124,31.253173828125,30.25778353898944,31.256591796875,0.9988082578855604,3.300996110962723
23100,30.578705492872068,31.594970703125,30.581963363421355,31.598388671875,1.0164253084536448,3.3236103790163334
23200,30.90611047449869,31.936767578125,30.90940108554614,31.940185546875,1.0307844613288601,3.334857438602638
23300,31.236805765558184,32.2783203125,31.240129446134738,32.28173828125,1.0416088351152624,3.334201405635142
23400,31.570824432548537,32.6201171875,31.574181514991793,32.62353515625,1.0493536412582074,3.323454768764036
23500,31.908199874274864,32.9619140625,31.91159069426229,32.96533203125,1.0537413369877093,3.302064591775966
23600,32.24896582518895,33.3037109375,32.25239072177146,33.30712890625,1.0547381844785377,3.2702635707763315
23700,32.59315635876248,33.6455078125,32.59661567439835,33.64892578125,1.0523101068516496,3.228280252658691
23800,32.94080589089399,33.9873046875,32.944299971483076,33.99072265625,1.0464226847669238,3.176339110780068
23900,33.29194918335019,34.3291015625,33.29547837826853,34.33251953125,1.0370411529814731,3.1146606190777386
24000,33.6466213472418,34.6708984375,33.65018600937652,34.67431640625,1.0241303968734812,3.0434613246658144
24100,34.00485784653422,35.0126953125,34.008458332318874,35.01611328125,1.0076549489311262,2.962953918947666
24200,34.36669450159388,35.3544921875,34.370331171044036,35.35791015625,0.987578985205964,2.8733473072786957
24300,34.73216749276968,35.6962890625,34.73584070951896,35.69970703125,0.9638663217310395,2.7748466772157405
24400,35.10131336401089,36.0380859375,35.10502349534729,36.04150390625,0.9364804109027105,2.6676535653845344
24500,35.47416902652103,36.3798828125,35.47791644342368,36.38330078125,0.9053843378263196,2.5519659229992495
24600,35.850771762448844,36.73828125,35.85455683962509,36.7421875,0.88763066037491,2.475642536443051
24700,36.23115922861599,37.12890625,36.23498234453885,37.1328125,0.8978301554611505,2.4777993457376883
24800,36.61536946028247,37.51953125,36.6192309972285,37.5234375,0.9042065027715012,2.4692121547826478
24900,37.00344087494981,37.91015625,37.0073412190373,37.9140625,0.9067212809626994,2.450111926701355
25000,37.39541227620243,38.30078125,37.399351817430045,38.3046875,0.9053356825699552,2.420725597035673
25100,37.7913228575877,38.69140625,37.79530198987346,38.6953125,0.9000105101265419,2.3812761447644544
25200,38.19121220653492,39.08203125,38.19523132775557,39.0859375,0.8907061722444283,2.3319826619224404
25300,38.5951203083136,39.47265625,38.599179820344425,39.4765625,0.8773826796555753,2.273060421851591
25400,39.00308755003174,39.86328125,39.00718785878674,39.8671875,0.8599996412132569,2.204720946115406
25500,39.41515472467408,40.25390625,39.41929624014655,40.2578125,0.8385162598534492,2.127172070107794
25600,39.83136303518119,40.64453125,39.83554617148471,40.6484375,0.8128913285152919,2.0406180073845204
25700,40.25175409856911,41.03515625,40.255979273978966,41.0390625,0.7830832260210343,1.9452594127481853
25800,40.67636995009093,41.42578125,40.68063758708594,41.4296875,0.7490499129140602,1.8412934441122082
25900,41.10525304743985,41.85302734375,41.1095635727446,41.857421875,0.747858302255402,1.8191832684675537
26000,41.538446274994456,42.29248046875,41.54280011962195,42.296875,0.7540748803780488,1.8151758625001204
26100,41.97599294810691,42.73193359375,41.98039054740172,42.736328125,0.7559375775982815,1.80069210348275
26200,42.41793681743401,43.17138671875,42.422378611115754,43.17578125,0.7534026388842463,1.775955671393766
26300,42.86432207331188,43.61083984375,42.86880850551921,43.615234375,0.7464258694807882,1.7411864138577315
26400,43.315193350174596,44.05029296875,43.31972486950961,44.0546875,0.7349626304903865,1.6966004117161106
26500,43.77059573101712,44.48974609375,43.77517279059022,44.494140625,0.7189678344097814,1.6424100433575641
26600,44.230574751903426,44.92919921875,44.23519780937861,44.93359375,0.6983959406213884,1.578824047833955
26700,44.695176406519415,45.36865234375,44.699845924160066,45.373046875,0.6732009508399344,1.5060475867906118
